Order ID,Order Date,Ship Date,Order Priority,Country Code,Product ID,Sales Channel,Units Sold,Unit Price,Unit Cost
761724030,6/26/2015,8/13/2015,H,#N/A,1270,Online,9923,47.45,31.79
761887109,9/20/2016,10/14/2016,M,BEL,2455,Offline,8181,109.28,35.84
762117564,2/26/2011,3/28/2011,M,UKR,3127,Online,6378,81.73,56.67
762655293,10/16/2010,11/11/2010,H,FRA,3127,Online,5504,81.73,56.67
764483058,7/6/2014,8/5/2014,C,LTU,8875,Offline,6380,421.89,364.69
764592492,6/9/2016,7/19/2016,M,ITA,8681,Offline,8764,651.21,524.96
764811360,9/19/2012,9/30/2012,C,FRA,2103,Online,3532,205.7,117.11
764837539,9/6/2016,9/6/2016,L,DNK,7331,Online,1279,255.28,159.42
765101468,3/14/2014,4/6/2014,H,LVA,8293,Online,9382,437.2,263.33
765552079,6/10/2011,7/17/2011,M,SVK,8969,Offline,2727,152.58,97.44
765734040,7/10/2017,8/4/2017,L,SMR,4594,Online,6574,9.33,6.92
765858924,6/19/2014,7/21/2014,H,ROU,7940,Offline,3530,668.27,502.54
766118133,10/9/2010,10/10/2010,C,SWE,7940,Offline,235,668.27,502.54
767490565,1/16/2016,2/23/2016,H,NLD,2455,Online,6368,109.28,35.84
768230426,5/31/2010,6/22/2010,C,BGR,8969,Online,5310,152.58,97.44
768676316,1/6/2014,2/8/2014,L,HUN,5988,Offline,7259,154.06,90.93
770821654,7/26/2014,8/19/2014,C,#N/A,8681,Offline,2112,651.21,524.96
771674382,2/14/2013,3/21/2013,L,FIN,5988,Offline,4453,154.06,90.93
772643411,7/19/2010,8/25/2010,L,SWE,2103,Online,1210,205.7,117.11
772893178,1/2/2012,1/2/2012,L,SMR,1270,Offline,5122,47.45,31.79
773645913,1/22/2011,1/28/2011,H,UKR,8293,Online,7873,437.2,263.33
774698626,3/12/2016,4/7/2016,L,BGR,4594,Online,9394,9.33,6.92
774926936,11/24/2014,11/27/2014,M,CZE,4594,Offline,6956,9.33,6.92
775008904,11/26/2013,1/2/2014,M,LIE,7331,Online,1212,255.28,159.42
775347936,6/27/2013,7/8/2013,C,HRV,7331,Offline,1539,255.28,159.42
775849616,2/17/2012,3/5/2012,C,PRT,8681,Offline,9997,651.21,524.96
777018630,2/19/2016,3/19/2016,L,POL,5988,Online,5935,154.06,90.93
780590045,9/10/2013,10/3/2013,H,BGR,8875,Offline,2796,421.89,364.69
780899035,6/13/2012,7/30/2012,H,SVK,8293,Offline,4233,437.2,263.33
781083571,6/9/2016,6/18/2016,C,HRV,2455,Online,8841,109.28,35.84
781416594,11/9/2015,12/23/2015,M,ARM,8875,Offline,7390,421.89,364.69
783116900,2/26/2017,3/14/2017,L,GBR,2455,Online,548,109.28,35.84
783594977,4/25/2017,5/1/2017,H,UKR,8875,Offline,2022,421.89,364.69
783913838,2/5/2013,3/9/2013,H,#N/A,8969,Online,6380,152.58,97.44
784397923,6/3/2013,6/15/2013,C,DNK,8969,Offline,9631,152.58,97.44
785364806,2/12/2015,3/21/2015,M,BLR,7940,Offline,5754,668.27,502.54
786318385,7/11/2017,8/23/2017,M,NLD,1270,Offline,7939,47.45,31.79
789484250,7/5/2011,7/30/2011,M,CZE,8969,Online,4789,152.58,97.44
789760196,12/6/2016,1/2/2017,C,ARM,3127,Online,6447,81.73,56.67
790149009,5/23/2011,5/29/2011,C,EST,8293,Online,1505,437.2,263.33
791692674,10/17/2013,11/24/2013,L,BEL,4594,Online,8310,9.33,6.92
791890084,11/22/2014,12/15/2014,H,BEL,2103,Offline,6728,205.7,117.11
792178905,6/3/2017,7/21/2017,L,MCO,2103,Online,2197,205.7,117.11
792792594,11/25/2015,1/2/2016,M,#N/A,7940,Offline,3801,668.27,502.54
795141351,2/20/2010,2/24/2010,H,GRC,1270,Offline,8850,47.45,31.79
796418511,2/12/2017,3/23/2017,L,MKD,8875,Online,6791,421.89,364.69
797202146,10/10/2013,11/17/2013,M,RUS,1270,Online,8685,47.45,31.79
797316300,11/29/2016,11/29/2016,H,SRB,1270,Offline,2466,47.45,31.79
797461354,1/30/2010,2/5/2010,H,CHE,1270,Online,5391,47.45,31.79
797718417,8/28/2010,10/15/2010,L,FRA,2103,Offline,1462,205.7,117.11
797788369,11/27/2016,11/28/2016,L,#N/A,8681,Online,2162,651.21,524.96
799109733,3/14/2013,4/29/2013,C,MKD,2455,Online,3183,109.28,35.84
799848306,3/11/2016,4/23/2016,C,GRC,7940,Offline,1743,668.27,502.54
800045716,4/16/2017,5/14/2017,M,GRC,3127,Online,161,81.73,56.67
800352561,9/28/2012,10/21/2012,H,FIN,5988,Online,963,154.06,90.93
801352488,5/6/2015,5/23/2015,M,GBR,8293,Offline,6864,437.2,263.33
801925837,10/17/2013,10/26/2013,C,LIE,5988,Offline,6531,154.06,90.93
805095136,1/13/2010,1/20/2010,L,#N/A,5988,Online,4396,154.06,90.93
805974042,7/22/2012,7/28/2012,M,DNK,8293,Offline,4484,437.2,263.33
806197631,1/18/2010,2/18/2010,M,CYP,7331,Online,649,255.28,159.42
806662404,12/4/2010,12/7/2010,H,ESP,2103,Offline,8186,205.7,117.11
810752236,3/28/2016,5/4/2016,L,#N/A,5988,Online,8458,154.06,90.93
811977040,4/15/2015,5/28/2015,M,CHE,8293,Online,905,437.2,263.33
812632358,9/29/2012,10/17/2012,C,ROU,2103,Offline,4828,205.7,117.11
812637078,12/15/2013,1/5/2014,M,SVN,4594,Offline,6225,9.33,6.92
813973891,11/1/2012,11/13/2012,C,#N/A,8293,Offline,1818,437.2,263.33
815755307,5/13/2016,6/9/2016,L,#N/A,8875,Offline,8978,421.89,364.69
815917098,1/28/2011,2/13/2011,M,IRL,8293,Online,6856,437.2,263.33
817006289,10/22/2011,11/14/2011,H,ESP,4594,Online,9172,9.33,6.92
817061221,1/26/2010,2/21/2010,C,BGR,5988,Offline,5427,154.06,90.93
818976962,12/18/2012,12/21/2012,C,#N/A,5988,Offline,2337,154.06,90.93
819037473,10/15/2016,10/15/2016,L,CHE,5988,Online,244,154.06,90.93
819152915,4/23/2011,4/24/2011,H,MNE,8681,Offline,4406,651.21,524.96
819516837,11/26/2015,12/25/2015,C,MLT,8293,Offline,2098,437.2,263.33
820195758,11/5/2011,11/24/2011,L,#N/A,8969,Offline,3006,152.58,97.44
820437371,5/28/2017,6/11/2017,H,DEU,8875,Online,4505,421.89,364.69
821131742,12/9/2015,12/9/2015,H,SMR,7940,Offline,9985,668.27,502.54
821916663,7/20/2011,8/26/2011,L,NOR,8293,Online,2260,437.2,263.33
823236739,6/17/2016,8/1/2016,M,MKD,8681,Online,2900,651.21,524.96
823505389,3/11/2015,3/30/2015,H,UKR,2455,Online,2400,109.28,35.84
825065791,7/24/2011,8/28/2011,C,LVA,8875,Offline,4157,421.89,364.69
826677262,11/28/2016,1/9/2017,M,EST,1270,Online,1027,47.45,31.79
826936471,3/20/2013,3/30/2013,H,ISL,7331,Online,7733,255.28,159.42
826968657,5/6/2017,6/15/2017,H,BGR,8293,Offline,7258,437.2,263.33
828993833,8/5/2014,9/2/2014,M,ISL,7331,Offline,6552,255.28,159.42
829356467,8/29/2012,9/16/2012,L,MNE,7940,Online,3864,668.27,502.54
830172288,6/13/2013,7/29/2013,H,#N/A,8293,Online,5283,437.2,263.33
831143891,5/9/2016,6/1/2016,M,MLT,4594,Online,2802,9.33,6.92
832057130,3/2/2011,4/2/2011,C,ESP,8293,Online,3050,437.2,263.33
833473765,4/28/2013,5/25/2013,H,ALB,1270,Offline,2264,47.45,31.79
833706796,3/27/2013,4/3/2013,M,CYP,2103,Online,1223,205.7,117.11
834065997,8/14/2016,9/14/2016,L,AND,7940,Offline,7518,668.27,502.54
835093390,7/27/2014,7/29/2014,H,DEU,3127,Offline,1547,81.73,56.67
835265910,8/27/2010,10/1/2010,M,AUT,7940,Offline,2599,668.27,502.54
835341870,1/26/2017,2/24/2017,M,LUX,8293,Online,5077,437.2,263.33
837608659,4/21/2012,5/2/2012,H,BGR,7940,Online,5871,668.27,502.54
837906920,4/4/2017,5/16/2017,L,CHE,1270,Online,4133,47.45,31.79
838788402,2/10/2010,2/26/2010,M,ARM,7331,Offline,4983,255.28,159.42
838895261,2/17/2014,2/19/2014,L,#N/A,3127,Offline,6605,81.73,56.67
839437711,12/23/2014,12/24/2014,L,BLR,2455,Offline,7128,109.28,35.84
840747058,12/10/2010,12/26/2010,C,ARM,3127,Online,4593,81.73,56.67
840781390,10/20/2010,11/13/2010,H,LUX,7940,Online,4752,668.27,502.54
842687690,4/10/2011,5/26/2011,H,MNE,5988,Offline,8869,154.06,90.93
842725884,7/27/2015,8/11/2015,H,CYP,8969,Offline,171,152.58,97.44
844105184,3/17/2010,4/20/2010,H,SVN,1270,Offline,8337,47.45,31.79
844307315,7/8/2012,7/29/2012,H,GBR,7331,Online,8152,255.28,159.42
844575107,6/21/2014,6/26/2014,H,FIN,8875,Online,7397,421.89,364.69
845067346,9/9/2010,9/13/2010,H,MLT,7940,Online,3062,668.27,502.54
845738112,9/26/2010,10/23/2010,L,#N/A,8293,Online,1557,437.2,263.33
846413600,12/30/2011,12/31/2011,L,IRL,8969,Online,1448,152.58,97.44
847317397,12/15/2011,12/18/2011,M,LVA,8875,Offline,8902,421.89,364.69
848737466,5/15/2016,5/31/2016,L,ARM,5988,Online,9132,154.06,90.93
849431836,11/25/2014,11/28/2014,L,LVA,8875,Online,4611,421.89,364.69
849454581,8/10/2016,9/6/2016,M,ALB,8681,Online,1342,651.21,524.96
850279843,3/31/2012,4/10/2012,C,CYP,4594,Offline,5556,9.33,6.92
850562655,8/11/2014,9/25/2014,M,CHE,7331,Offline,9246,255.28,159.42
850872075,7/18/2015,8/1/2015,H,CZE,7331,Offline,810,255.28,159.42
852392995,3/28/2016,4/19/2016,M,LTU,8293,Online,884,437.2,263.33
853036296,5/14/2013,6/1/2013,L,ROU,3127,Offline,1251,81.73,56.67
856648051,12/13/2010,12/23/2010,M,LIE,2103,Online,50,205.7,117.11
857457864,7/29/2011,9/16/2011,C,NLD,8681,Online,9691,651.21,524.96
859914767,5/11/2016,6/18/2016,M,SMR,8681,Offline,6744,651.21,524.96
860104024,12/27/2013,12/30/2013,M,DNK,8293,Offline,2749,437.2,263.33
861180341,1/13/2010,2/20/2010,L,AND,1270,Offline,1255,47.45,31.79
861252868,3/12/2014,3/28/2014,L,AUT,8681,Online,2717,651.21,524.96
861976850,5/17/2011,5/25/2011,H,SWE,3127,Offline,6960,81.73,56.67
861982858,7/17/2011,9/4/2011,M,NOR,8969,Offline,8738,152.58,97.44
862326610,5/2/2012,5/28/2012,M,LVA,1270,Online,461,47.45,31.79
862485826,9/16/2016,10/27/2016,C,UKR,8681,Offline,7577,651.21,524.96
863138997,11/12/2010,12/21/2010,C,ALB,8875,Online,865,421.89,364.69
863202941,12/12/2016,12/13/2016,L,SWE,8875,Offline,9787,421.89,364.69
863890445,12/18/2010,12/25/2010,C,LVA,7940,Offline,3235,668.27,502.54
864071118,7/10/2010,7/18/2010,L,ROU,1270,Online,6700,47.45,31.79
865824210,5/9/2014,5/14/2014,M,CZE,8681,Online,5479,651.21,524.96
866396272,11/6/2013,11/16/2013,H,AUT,8875,Online,4765,421.89,364.69
867138278,7/12/2011,8/4/2011,C,FRA,8681,Offline,4341,651.21,524.96
869291770,7/19/2015,8/21/2015,L,CHE,7940,Offline,1607,668.27,502.54
870173251,12/23/2015,12/30/2015,M,AUT,2455,Online,2457,109.28,35.84
870218312,3/19/2017,3/27/2017,H,LVA,4594,Offline,5792,9.33,6.92
871147000,8/12/2014,8/25/2014,C,SMR,7940,Online,611,668.27,502.54
871923768,4/30/2014,5/30/2014,C,BIH,7331,Online,474,255.28,159.42
873432672,9/10/2014,9/17/2014,C,SVN,7940,Online,6992,668.27,502.54
874172532,8/21/2016,10/2/2016,M,DEU,7940,Offline,5933,668.27,502.54
874349772,12/8/2013,1/4/2014,M,CYP,1270,Online,8383,47.45,31.79
875220096,10/25/2010,11/6/2010,L,SMR,4594,Online,5930,9.33,6.92
876856458,8/8/2013,8/29/2013,H,SVK,8875,Offline,166,421.89,364.69
877062451,10/9/2012,10/29/2012,C,ALB,1270,Online,1124,47.45,31.79
877084767,4/21/2012,6/9/2012,C,CHE,8875,Online,7728,421.89,364.69
877687728,12/23/2016,2/7/2017,C,SVK,3127,Offline,6158,81.73,56.67
878614270,1/27/2011,2/17/2011,M,ISL,8293,Online,342,437.2,263.33
879405200,6/3/2014,7/20/2014,L,BLR,1270,Online,4396,47.45,31.79
879845082,4/14/2010,5/1/2010,M,LTU,4594,Offline,4567,9.33,6.92
879923617,8/10/2014,9/15/2014,M,HUN,7331,Online,7807,255.28,159.42
880176818,10/1/2010,10/15/2010,M,POL,2455,Online,2735,109.28,35.84
881194770,11/5/2013,12/5/2013,C,SMR,8681,Offline,3969,651.21,524.96
881717050,11/22/2010,12/23/2010,M,BEL,8969,Online,8524,152.58,97.44
883504474,8/3/2014,9/8/2014,H,ARM,8681,Offline,7462,651.21,524.96
884147775,9/18/2011,10/19/2011,H,FIN,1270,Online,7829,47.45,31.79
884192836,12/14/2012,1/15/2013,C,NOR,8681,Offline,1164,651.21,524.96
884462773,8/21/2010,10/5/2010,M,ROU,8969,Offline,1044,152.58,97.44
885046851,6/19/2010,7/19/2010,M,CZE,8681,Offline,3886,651.21,524.96
885397469,10/10/2015,11/18/2015,M,SVN,8875,Online,7642,421.89,364.69
885998284,2/21/2017,2/28/2017,C,ARM,2455,Offline,5436,109.28,35.84
886620128,7/8/2011,7/25/2011,C,ITA,8681,Offline,9453,651.21,524.96
886763894,4/21/2013,5/27/2013,M,SVN,5988,Offline,1997,154.06,90.93
887501180,5/5/2017,6/20/2017,C,GBR,8293,Online,176,437.2,263.33
889093768,4/10/2010,5/20/2010,M,FIN,2103,Offline,1458,205.7,117.11
889125955,5/27/2014,6/15/2014,H,AND,4594,Offline,983,9.33,6.92
891681563,3/1/2012,3/27/2012,M,BIH,7940,Offline,7245,668.27,502.54
891808593,5/30/2012,6/11/2012,H,SVK,7331,Offline,4835,255.28,159.42
892042911,4/13/2011,5/12/2011,H,POL,8293,Offline,4175,437.2,263.33
894589078,3/11/2014,4/10/2014,M,MLT,5988,Online,7643,154.06,90.93
897317206,8/13/2015,9/1/2015,H,ITA,1270,Online,4957,47.45,31.79
897638213,9/14/2014,10/8/2014,M,PRT,2103,Offline,9950,205.7,117.11
897785842,5/8/2013,5/12/2013,L,CYP,8681,Offline,3636,651.21,524.96
898211562,2/25/2013,3/12/2013,L,EST,4594,Offline,9616,9.33,6.92
899868094,3/2/2012,3/26/2012,C,#N/A,4594,Online,9821,9.33,6.92
900808799,6/20/2017,6/28/2017,C,GRC,8293,Online,8196,437.2,263.33
901670968,11/16/2010,12/11/2010,C,IRL,5988,Offline,3331,154.06,90.93
901789844,3/24/2015,5/5/2015,H,MLT,8875,Online,8509,421.89,364.69
904589211,4/13/2014,5/4/2014,H,SMR,8681,Online,6905,651.21,524.96
904812800,10/9/2011,11/24/2011,M,ROU,4594,Offline,3069,9.33,6.92
905036389,11/1/2016,11/20/2016,L,POL,2103,Online,9234,205.7,117.11
905509746,10/13/2015,10/20/2015,L,MKD,7940,Offline,9311,668.27,502.54
905947482,11/30/2015,1/18/2016,C,DNK,2103,Online,8847,205.7,117.11
906345736,10/18/2012,11/21/2012,C,NLD,1270,Offline,6699,47.45,31.79
906508815,1/13/2014,1/23/2014,H,HRV,2455,Online,4958,109.28,35.84
906794202,4/22/2014,5/11/2014,L,FIN,2455,Online,9410,109.28,35.84
907047402,6/13/2010,8/1/2010,M,#N/A,8875,Online,4338,421.89,364.69
907349526,4/5/2012,5/16/2012,C,ISL,8293,Online,3743,437.2,263.33
907691991,2/6/2014,3/9/2014,M,LTU,2103,Offline,5086,205.7,117.11
910610234,7/3/2017,7/31/2017,L,SWE,8293,Online,8659,437.2,263.33
910886180,5/10/2015,6/10/2015,M,ROU,1270,Online,317,47.45,31.79
911891257,10/8/2013,11/1/2013,C,BGR,4594,Offline,7742,9.33,6.92
913074433,11/2/2013,12/17/2013,H,LVA,3127,Offline,7870,81.73,56.67
913729751,4/18/2011,5/9/2011,M,GEO,8875,Online,1793,421.89,364.69
916089236,6/27/2014,7/28/2014,C,BEL,8293,Offline,17,437.2,263.33
917485272,9/1/2010,10/3/2010,L,LVA,7331,Online,3136,255.28,159.42
917639768,10/31/2013,12/14/2013,L,SRB,5988,Online,8854,154.06,90.93
917792117,9/10/2013,10/7/2013,M,ISL,2455,Online,3938,109.28,35.84
917835032,8/17/2011,10/6/2011,C,AUT,5988,Offline,6637,154.06,90.93
917874085,9/12/2012,9/23/2012,M,NOR,8875,Offline,8194,421.89,364.69
917904984,4/21/2010,4/24/2010,L,ROU,3127,Online,7338,81.73,56.67
918364179,3/10/2013,4/11/2013,H,FIN,8969,Offline,3223,152.58,97.44
919133651,10/14/2013,11/4/2013,M,BIH,2455,Online,927,109.28,35.84
919922006,8/27/2011,9/18/2011,L,#N/A,4594,Online,4219,9.33,6.92
920011270,5/9/2017,6/12/2017,M,CZE,8875,Offline,634,421.89,364.69
920688903,5/5/2014,6/12/2014,L,UKR,7331,Offline,1161,255.28,159.42
921133935,8/5/2013,8/11/2013,L,BEL,8969,Online,2856,152.58,97.44
921230065,3/27/2016,5/16/2016,M,PRT,7331,Offline,1303,255.28,159.42
921693980,10/4/2012,11/4/2012,M,GRC,5988,Online,8586,154.06,90.93
922363460,11/7/2013,11/23/2013,H,LUX,2455,Online,6700,109.28,35.84
922564303,3/17/2017,4/2/2017,L,#N/A,7940,Offline,6134,668.27,502.54
923160398,5/14/2017,6/15/2017,L,AND,2455,Offline,2531,109.28,35.84
923922574,4/9/2011,5/23/2011,M,IRL,5988,Offline,8076,154.06,90.93
926064479,2/18/2017,3/10/2017,L,AUT,8681,Online,1913,651.21,524.96
926280772,7/5/2015,7/21/2015,H,LTU,1270,Offline,5919,47.45,31.79
926763570,11/16/2016,11/25/2016,H,MCO,2455,Offline,8790,109.28,35.84
926826655,1/15/2011,2/16/2011,H,ITA,7331,Online,7458,255.28,159.42
927351081,5/23/2011,6/2/2011,H,LIE,5988,Offline,2647,154.06,90.93
928168189,2/17/2011,3/15/2011,H,BGR,2103,Offline,4448,205.7,117.11
929812705,5/22/2017,5/25/2017,H,ROU,8875,Online,1097,421.89,364.69
930136287,5/20/2014,6/21/2014,L,HUN,1270,Online,6852,47.45,31.79
930296790,2/20/2010,3/26/2010,C,LTU,8875,Offline,4348,421.89,364.69
930457293,6/20/2013,7/26/2013,H,MNE,2103,Offline,1845,205.7,117.11
930670154,2/26/2017,3/15/2017,L,NOR,8875,Online,4835,421.89,364.69
931477820,6/23/2014,7/19/2014,L,BEL,1270,Online,3841,47.45,31.79
931559789,6/25/2013,7/5/2013,C,HUN,2455,Offline,8098,109.28,35.84
932475602,10/9/2013,11/21/2013,L,AND,1270,Offline,9107,47.45,31.79
933642041,4/19/2012,5/19/2012,H,MNE,3127,Online,4282,81.73,56.67
933699119,11/13/2013,11/24/2013,C,NLD,3127,Offline,1173,81.73,56.67
933720576,8/14/2016,10/1/2016,H,LIE,5988,Offline,7523,154.06,90.93
933963048,5/21/2011,6/24/2011,M,CHE,2455,Offline,9275,109.28,35.84
934718358,12/2/2015,12/16/2015,H,IRL,5988,Online,2789,154.06,90.93
935789954,10/3/2010,11/18/2010,L,BLR,1270,Online,9898,47.45,31.79
935907542,2/25/2016,3/21/2016,M,MKD,1270,Offline,4695,47.45,31.79
936411798,9/13/2012,9/17/2012,L,LVA,3127,Offline,3915,81.73,56.67
936547410,1/8/2011,1/12/2011,L,GRC,5988,Offline,4046,154.06,90.93
936664998,6/1/2016,7/5/2016,M,SVK,5988,Offline,8843,154.06,90.93
937875640,10/30/2011,11/30/2011,C,SMR,2455,Online,7098,109.28,35.84
938209950,3/14/2010,3/16/2010,C,DEU,3127,Offline,6028,81.73,56.67
940682303,1/1/2010,2/9/2010,L,LIE,2103,Online,7652,205.7,117.11
941061675,3/8/2017,3/20/2017,M,#N/A,5988,Offline,9917,154.06,90.93
941524302,10/3/2014,10/9/2014,C,IRL,3127,Online,6819,81.73,56.67
941933286,1/5/2013,2/8/2013,M,RUS,8969,Online,7846,152.58,97.44
942372310,2/6/2012,2/19/2012,M,BIH,5988,Offline,7763,154.06,90.93
942454278,2/9/2011,3/29/2011,M,ISL,8293,Online,2019,437.2,263.33
943274819,2/8/2013,3/8/2013,M,LVA,8969,Online,4836,152.58,97.44
944247710,12/19/2014,1/31/2015,H,BGR,7331,Online,2736,255.28,159.42
944609057,1/30/2014,3/16/2014,L,PRT,8875,Online,9666,421.89,364.69
946421372,3/19/2015,3/21/2015,M,UKR,1270,Offline,5971,47.45,31.79
946823489,7/12/2016,8/30/2016,H,IRL,2103,Online,4966,205.7,117.11
947073256,5/31/2010,6/12/2010,C,GEO,8969,Online,8878,152.58,97.44
947507131,9/7/2013,10/20/2013,L,UKR,1270,Offline,7271,47.45,31.79
948075759,12/3/2010,1/4/2011,M,HUN,1270,Offline,5540,47.45,31.79
948518216,4/7/2012,5/4/2012,H,BGR,8875,Offline,6473,421.89,364.69
949388539,9/18/2016,9/30/2016,M,RUS,8969,Online,4021,152.58,97.44
949732291,7/5/2017,8/14/2017,L,MKD,1270,Offline,5745,47.45,31.79
949912965,1/24/2017,3/6/2017,M,SVN,8293,Online,9210,437.2,263.33
951698243,6/16/2017,7/3/2017,L,ARM,8969,Online,7514,152.58,97.44
954040992,7/14/2011,8/27/2011,L,BIH,8969,Offline,785,152.58,97.44
954065883,7/17/2016,9/1/2016,L,HUN,7940,Offline,8151,668.27,502.54
954341828,5/23/2014,7/11/2014,H,DNK,5988,Offline,9809,154.06,90.93
955466639,12/8/2013,1/27/2014,C,ESP,3127,Online,2666,81.73,56.67
956594026,5/22/2011,6/17/2011,L,ESP,7331,Offline,6285,255.28,159.42
956969964,4/24/2016,5/27/2016,L,IRL,5988,Online,7533,154.06,90.93
957926118,8/18/2016,9/1/2016,L,GRC,8969,Online,480,152.58,97.44
958366000,6/29/2012,8/3/2012,M,RUS,2103,Offline,651,205.7,117.11
960213077,8/31/2015,10/16/2015,H,BEL,1270,Online,7242,47.45,31.79
962560546,12/14/2010,1/8/2011,M,GEO,2103,Offline,1911,205.7,117.11
963219296,9/1/2010,9/18/2010,C,MKD,2103,Online,6850,205.7,117.11
965796363,3/9/2011,3/19/2011,M,LTU,4594,Online,9461,9.33,6.92
966800153,8/25/2010,9/10/2010,M,EST,8875,Offline,6505,421.89,364.69
967258059,7/31/2014,8/8/2014,M,AUT,3127,Online,2009,81.73,56.67
967679059,3/3/2013,3/19/2013,C,AND,5988,Online,6592,154.06,90.93
968185460,1/9/2013,2/3/2013,M,POL,8969,Online,6448,152.58,97.44
969195258,8/26/2012,9/17/2012,L,DNK,5988,Online,5269,154.06,90.93
969199979,11/12/2013,12/7/2013,H,GRC,8875,Online,6666,421.89,364.69
969289243,12/28/2011,2/2/2012,C,BIH,7940,Online,3082,668.27,502.54
970427358,10/26/2010,10/31/2010,H,ARM,8875,Offline,9875,421.89,364.69
971578347,4/30/2014,6/16/2014,L,MCO,7940,Online,478,668.27,502.54
971899354,6/1/2013,6/1/2013,C,SWE,8969,Online,5471,152.58,97.44
972419059,7/22/2012,8/17/2012,H,SVN,2103,Online,9264,205.7,117.11
972452533,8/22/2015,10/4/2015,L,FIN,5988,Online,9169,154.06,90.93
972981679,3/15/2017,4/9/2017,C,LVA,8969,Online,5755,152.58,97.44
973268353,6/5/2016,6/26/2016,H,DNK,1270,Online,589,47.45,31.79
974147260,5/18/2011,6/8/2011,L,AND,2455,Offline,677,109.28,35.84
974420630,4/26/2011,6/15/2011,H,LIE,4594,Offline,1573,9.33,6.92
975080668,7/23/2017,8/20/2017,C,#N/A,5988,Offline,6893,154.06,90.93
975823962,3/11/2014,4/8/2014,L,GRC,8681,Online,6850,651.21,524.96
976323497,2/6/2017,2/10/2017,M,HRV,1270,Online,4674,47.45,31.79
977324712,2/1/2011,3/10/2011,H,LUX,8969,Online,955,152.58,97.44
979073941,6/26/2010,7/18/2010,C,CHE,7331,Online,8591,255.28,159.42
979200112,12/14/2013,12/30/2013,C,MKD,8875,Online,5928,421.89,364.69
980381143,9/18/2010,9/26/2010,C,BGR,7331,Offline,5421,255.28,159.42
980598723,8/13/2015,9/24/2015,C,FRA,3127,Offline,9808,81.73,56.67
980961358,9/6/2013,10/8/2013,C,LUX,8293,Online,7120,437.2,263.33
981154048,7/27/2013,8/9/2013,C,ITA,1270,Offline,4141,47.45,31.79
981808078,1/27/2012,1/28/2012,L,MLT,8969,Online,7683,152.58,97.44
982566821,4/17/2011,6/5/2011,M,LTU,8681,Online,2212,651.21,524.96
985039174,2/4/2011,3/10/2011,H,NLD,1270,Online,3836,47.45,31.79
985417258,10/1/2011,10/21/2011,M,GBR,2103,Online,5720,205.7,117.11
986449801,1/31/2013,3/13/2013,H,ALB,8875,Offline,1272,421.89,364.69
987050187,4/12/2012,4/25/2012,C,MKD,5988,Online,8940,154.06,90.93
987410676,8/13/2014,9/6/2014,C,AUT,2103,Offline,5616,205.7,117.11
987459170,7/16/2010,8/27/2010,M,UKR,3127,Online,9967,81.73,56.67
987767302,7/8/2012,8/1/2012,C,LTU,8681,Online,1150,651.21,524.96
988599860,11/6/2014,12/11/2014,H,CZE,7940,Offline,7522,668.27,502.54
988614022,11/28/2010,1/11/2011,L,MKD,2103,Offline,1713,205.7,117.11
989102828,6/11/2012,7/8/2012,L,#N/A,4594,Online,6362,9.33,6.92
989403665,4/22/2015,5/25/2015,M,MKD,2455,Online,5386,109.28,35.84
990455090,11/30/2013,12/14/2013,M,BLR,7940,Online,6526,668.27,502.54
990774810,1/17/2014,2/18/2014,C,NLD,7940,Offline,1138,668.27,502.54
991761863,12/20/2011,12/24/2011,M,NOR,4594,Offline,3229,9.33,6.92
992992675,3/8/2011,3/9/2011,M,SRB,5988,Offline,7454,154.06,90.93
993368613,2/8/2016,2/16/2016,H,DEU,3127,Offline,8702,81.73,56.67
994406735,6/7/2015,6/30/2015,M,MLT,1270,Online,5906,47.45,31.79
994504153,1/10/2017,1/13/2017,M,SWE,4594,Online,4734,9.33,6.92
994978797,12/5/2014,1/2/2015,H,ITA,1270,Offline,5192,47.45,31.79
996754205,9/20/2010,9/22/2010,L,RUS,7331,Offline,574,255.28,159.42
998043382,6/15/2010,7/3/2010,H,MLT,8293,Online,2070,437.2,263.33
999879729,3/31/2012,5/6/2012,M,ALB,7940,Offline,5486,668.27,502.54
